label,text
5,Isabelle excels Huppert enigmatic the as Mika and Anna is Mouglalis stunning a young new talent in one Chabrol of ' most s intense mysteries psychological.
4,"Even during the climactic hourlong match cricket, boredom never takes. hold"
2,"Quiet the is American n ' t a bad film, ' it s one that just could easily wait for pay your per view dollar."
3,Only at of prospect the ' Beck project s. next
3,".. . a ho hum -, always affair watchable hardly yet. memorable"
4,"The exploitative staged, clumsily violence everything including overshadows most, of the actors."
1,I want still my money. back
4,Leaves gets better after that Foster little. room
3,"The film makes arguments strong the regarding social of status America ' s indigenous people, but really exists only to try to eke an out emotional tug of the heart, one it which fails to get."
3,"Story the virtually impossible is to follow, here but there ' s certain a and wit style the to dialogue."
1,"Dragonfly has no atmosphere no, tension - nothing - but Costner, . flailing away"
2,As saccharine is disposable as it.
3,Average an coming - of - tale age by the elevated wholesome twist a of pesky interfering mother during her ' son s of discovery his homosexuality.
4,", uneven - self but hilarious often conscious. spoof"
2,Mattei ' s effort underdeveloped here is but nothing convenient conveyor a belt of brooding that personalities parade about as if were they coming back from Stock Character camp - - a drowsy drama by infatuated own its pretentious self - examination.
3,"A serviceable Euro trash - action extravaganza with, a sense decent of humor and plenty of things go boom that - - handguns, BMWs and seaside. chateaus"
3,The is plot romantic comedy finish boilerplate start from to.
2,Of millions dollars heaped upon a project such of proportions vast to need reap more than rewards bluescreen technique spiffy stylish and weaponry.
1,' s it just not the that are vampires damned in of Queen the Damned - the - feel viewers will they the suffer same fate.
2,"Generic sets with B and - grade effects special, Jason about is as convincing the sci - on fi front as TV ' s defunct Cleopatra 2525."
2,It but the also comes with laziness arrogance and of a thing that already knows it ' won s.
2,A jumble soulless of assembled ineptly and cliches pabulum that plays like 95 - a minute commercial NBA for properties.
2,"With the dog days of upon August us, think this of dog of a as movie cinematic the equivalent of high humidity."
4,"Have I always appreciated a written smartly motion, picture and, Igby whatever Goes flaws may Down possess it, that is undeniably."
2,"' there s some outrageously creative action in The. Transporter. . (b) ut the time by Frank onto parachutes down moving a truck, it ' s just another cartoon an with unstoppable superman."
5,Drama the played is such out aching with beauty and truth that your it brings tears eyes to.
5,Adaptation is simply brilliant.
3,"Director kevin excels in Bray breaking glass and marking the off ` ` Miami Vice ' ' checklist power boats of, Latin music dog and tracks."
2,"First but, give you to have audience the reason a to to want that put for effort"
4,Mixes a attal with comedy serious exploration ego and of jealousy within a seemingly marriage serene.
4,A sobering powerful and about the documentary most kind of loss severe personal rejection: by one ' s mother.
4,"Again once, director Jackson a rewarding strikes balance between on emotion the human scale and action / effects the on spectacular. scale"
2,"The movie to attempts mine laughs a from genre - - the gangster / comedy crime - - that wore out welcome its with several years audiences ago, and its on cutesy reliance movie - specific cliches n is ' exactly t endearing."
3,Ca walsh n ' quite negotiate t the inconsistencies many in Janice ' s or behavior compensate them for by force of sheer charm.
2,What Blade Runner ` ' ' would ve looked like as a low - series budget a channel UHF on.
4,The dirty the jokes provide funniest in moments this sweet oddly comedy jokester highway about patrolmen.
3,N you t wo ' know exactly what ' s happening but you ' be exhausted ll blissfully.
4,"After an start uncertain Murder, hits and sustains plateau generally a higher Bullock with ' first s memorable interrogation Gosling of."
5,And captivating intimate a about and study loving. dying..
4,We the want - funk and movie this ' s got. it
1,"Times, at to it hurts actually. watch"
1,"Like a bad exercise improvisation, written the superficially characters ramble on tediously their about, lives loves and art the ' they struggling to create re."
2,"The soon plot grows thin, and you praying find yourself for resolution quick a."
5,My Is Wife an an Actress is charming utterly French that feels comedy American so in sensibility style and it ' s virtually its own Hollywood remake.
5,- top action this drama notch powers romantic.
5,One of the exciting most action films to come out of in China recent years.
5,"Fresh and raw a like out blown vein -, takes a Narc - walking dead, cop - flick subgenre and beats new life it into."
1,"' not it a s bad premise just bad, movie a."
3,What have been could a little pointed about chiller the frightening seductiveness of new technology loses its faith in own and succumbs viability joyless to special - excess effects.
4,"Some Body a shaky is, that film uncertain nevertheless raw touches a few nerves."
1,"Like feels one of contrived those, in only - - productions Hollywood where name actors deliver big created performances for sole the purpose of Oscar generating talk."
5,"Stylish but a steady very, and ultimately, satisfying piece of character - storytelling. driven"
3,": halloween Resurrection is n t exactly ' quality, cinema it is but n ' t nearly terrible as as cold it been. have"
2,Like feels different six movies fighting attention each for other.
1,"Quite frankly, I ca n ' see t why any actor of talent ever work would in a McCulloch production again if looked they how at this movie out turned."
2,"Problem one with the, movie directed Joel by, Schumacher that is jams it too prefabricated many story into the elements time running."
2,The results more far are than alienating involving.
5,"As as improbable this premise may seem, Abbass ' s understated, performance shining offers the us sense on that some elemental level, deeply Lilia to wants free break of her old life."
5,' adaptation success s in the engaging the audience in travails of creating a is screenplay extraordinary.
2,' it s self fairly - dumbness aware in. its
